        66	 1.18178e-01	 1.00000e+01	 1.52037e+01	 1.51036e+01	-1.00204e+00	 1.04355e+01	 1.27725e+01	 7.47326e+00	-1.73154e-02	-2.09558e-01	 8.04752e-02	-3.51609e-01	-1.92661e-01	-1.57853e-01
        67	 1.17712e-01	 1.00000e+01	 1.52089e+01	 1.53067e+01	-1.05876e+00	 1.07992e+01	 1.29715e+01	 7.60736e+00	-1.35529e-02	-2.07566e-01	 7.30810e-02	-3.55371e-01	-1.94653e-01	-1.50459e-01
        68	 1.17257e-01	 1.00000e+01	 1.52115e+01	 1.55080e+01	-1.10788e+00	 1.11656e+01	 1.31725e+01	 7.73385e+00	-1.01393e-02	-2.05596e-01	 6.56211e-02	-3.58785e-01	-1.96624e-01	-1.42999e-01
        69	 1.16812e-01	 1.00000e+01	 1.52118e+01	 1.57073e+01	-1.14937e+00	 1.15342e+01	 1.33754e+01	 7.85272e+00	-7.07077e-03	-2.03650e-01	 5.81098e-02	-3.61853e-01	-1.98569e-01	-1.35487e-01
        70	 1.16377e-01	 1.00000e+01	 1.52101e+01	 1.59048e+01	-1.18323e+00	 1.19048e+01	 1.35801e+01	 7.96396e+00	-4.34295e-03	-2.01731e-01	 5.05606e-02	-3.64581e-01	-2.00488e-01	-1.27938e-01
        71	 1.15951e-01	 1.00000e+01	 1.52067e+01	 1.61005e+01	-1.20947e+00	 1.22771e+01	 1.37867e+01	 8.06758e+00	-1.95120e-03	-1.99842e-01	 4.29868e-02	-3.66973e-01	-2.02377e-01	-1.20364e-01
        72	 1.15534e-01	 1.00000e+01	 1.52021e+01	 1.62943e+01	-1.22809e+00	 1.26507e+01	 1.39950e+01	 8.16358e+00	 1.09538e-04	-1.97985e-01	 3.54013e-02	-3.69033e-01	-2.04234e-01	-1.12779e-01
        73	 1.15126e-01	 1.00000e+01	 1.51964e+01	 1.64865e+01	-1.23914e+00	 1.30253e+01	 1.42051e+01	 8.25200e+00	 1.84462e-03	-1.96162e-01	 2.78162e-02	-3.70769e-01	-2.06057e-01	-1.05194e-01
        74	 1.14726e-01	 1.00000e+01	 1.51900e+01	 1.66769e+01	-1.24264e+00	 1.34006e+01	 1.44169e+01	 8.33288e+00	 3.25973e-03	-1.94375e-01	 2.02436e-02	-3.72184e-01	-2.07845e-01	-9.76212e-02
        75	 1.14334e-01	 1.00000e+01	 1.51832e+01	 1.68657e+01	-1.23864e+00	 1.37763e+01	 1.46304e+01	 8.40626e+00	 4.36086e-03	-1.92625e-01	 1.26948e-02	-3.73285e-01	-2.09594e-01	-9.00724e-02
        76	 1.13951e-01	 1.00000e+01	 1.51763e+01	 1.70528e+01	-1.22721e+00	 1.41521e+01	 1.48454e+01	 8.47221e+00	 5.15424e-03	-1.90915e-01	 5.18092e-03	-3.74078e-01	-2.11304e-01	-8.25585e-02
        77	 1.13575e-01	 1.00000e+01	 1.51695e+01	 1.72383e+01	-1.20842e+00	 1.45278e+01	 1.50621e+01	 8.53079e+00	 5.64636e-03	-1.89246e-01	-2.28756e-03	-3.74570e-01	-2.12973e-01	-7.50900e-02
        78	 1.13207e-01	 1.00000e+01	 1.51633e+01	 1.74224e+01	-1.18233e+00	 1.49030e+01	 1.52803e+01	 8.58208e+00	 5.84395e-03	-1.87620e-01	-9.70049e-03	-3.74768e-01	-2.14599e-01	-6.76771e-02
        79	 1.12846e-01	 1.00000e+01	 1.51577e+01	 1.76049e+01	-1.14905e+00	 1.52775e+01	 1.55000e+01	 8.62617e+00	 5.75393e-03	-1.86038e-01	-1.70482e-02	-3.74678e-01	-2.16181e-01	-6.03294e-02
        80	 1.12492e-01	 1.00000e+01	 1.51531e+01	 1.77860e+01	-1.10865e+00	 1.56510e+01	 1.57211e+01	 8.66316e+00	 5.38340e-03	-1.84501e-01	-2.43213e-02	-3.74307e-01	-2.17718e-01	-5.30563e-02
        81	 1.12144e-01	 1.00000e+01	 1.51498e+01	 1.79657e+01	-1.06125e+00	 1.60232e+01	 1.59436e+01	 8.69314e+00	 4.73965e-03	-1.83011e-01	-3.15111e-02	-3.73664e-01	-2.19209e-01	-4.58665e-02
        82	 1.11804e-01	 1.00000e+01	 1.51480e+01	 1.81441e+01	-1.00696e+00	 1.63940e+01	 1.61674e+01	 8.71622e+00	 3.83011e-03	-1.81568e-01	-3.86090e-02	-3.72754e-01	-2.20652e-01	-3.87686e-02
        83	 1.11470e-01	 1.00000e+01	 1.51479e+01	 1.83212e+01	-9.45895e-01	 1.67630e+01	 1.63926e+01	 8.73253e+00	 2.66235e-03	-1.80173e-01	-4.56071e-02	-3.71586e-01	-2.22046e-01	-3.17705e-02
        84	 1.11142e-01	 1.00000e+01	 1.51498e+01	 1.84971e+01	-8.78176e-01	 1.71300e+01	 1.66189e+01	 8.74219e+00	 1.24404e-03	-1.78828e-01	-5.24977e-02	-3.70168e-01	-2.23391e-01	-2.48799e-02
        85	 1.10820e-01	 1.00000e+01	 1.51539e+01	 1.86717e+01	-8.03936e-01	 1.74948e+01	 1.68465e+01	 8.74533e+00	-4.17017e-04	-1.77533e-01	-5.92736e-02	-3.68507e-01	-2.24687e-01	-1.81040e-02
        86	 1.10504e-01	 1.00000e+01	 1.51604e+01	 1.88453e+01	-7.23310e-01	 1.78573e+01	 1.70752e+01	 8.74208e+00	-2.31296e-03	-1.76288e-01	-6.59279e-02	-3.66611e-01	-2.25931e-01	-1.14497e-02
        87	 1.10194e-01	 1.00000e+01	 1.51695e+01	 1.90177e+01	-6.36443e-01	 1.82171e+01	 1.73049e+01	 8.73259e+00	-4.43582e-03	-1.75095e-01	-7.24543e-02	-3.64488e-01	-2.27124e-01	-4.92331e-03
        88	 1.09890e-01	 1.00000e+01	 1.51815e+01	 1.91892e+01	-5.43480e-01	 1.85740e+01	 1.75357e+01	 8.71701e+00	-6.77761e-03	-1.73954e-01	-7.88466e-02	-3.62146e-01	-2.28266e-01	 1.46896e-03
        89	 1.09591e-01	 1.00000e+01	 1.51964e+01	 1.93596e+01	-4.44574e-01	 1.89280e+01	 1.77675e+01	 8.69548e+00	-9.33027e-03	-1.72865e-01	-8.50990e-02	-3.59594e-01	-2.29355e-01	 7.72145e-03
        90	 1.09297e-01	 1.00000e+01	 1.52146e+01	 1.95292e+01	-3.39883e-01	 1.92787e+01	 1.80001e+01	 8.66817e+00	-1.20857e-02	-1.71828e-01	-9.12064e-02	-3.56838e-01	-2.30391e-01	 1.38288e-02
        91	 1.09009e-01	 1.00000e+01	 1.52362e+01	 1.96978e+01	-2.29567e-01	 1.96261e+01	 1.82337e+01	 8.63523e+00	-1.50358e-02	-1.70844e-01	-9.71637e-02	-3.53888e-01	-2.31375e-01	 1.97861e-02
        92	 1.08725e-01	 1.00000e+01	 1.52613e+01	 1.98657e+01	-1.13790e-01	 1.99699e+01	 1.84680e+01	 8.59683e+00	-1.81725e-02	-1.69913e-01	-1.02966e-01	-3.50751e-01	-2.32306e-01	 2.55886e-02
        93	 1.08447e-01	 1.00000e+01	 1.52901e+01	 2.00328e+01	 7.27720e-03	 2.03101e+01	 1.87032e+01	 8.55314e+00	-2.14875e-02	-1.69035e-01	-1.08610e-01	-3.47436e-01	-2.33184e-01	 3.12320e-02
        94	 1.08173e-01	 1.00000e+01	 1.53227e+01	 2.01992e+01	 1.33465e-01	 2.06463e+01	 1.89390e+01	 8.50433e+00	-2.49729e-02	-1.68210e-01	-1.14090e-01	-3.43951e-01	-2.34009e-01	 3.67125e-02
        95	 1.07903e-01	 1.00000e+01	 1.53594e+01	 2.03649e+01	 2.64597e-01	 2.09786e+01	 1.91755e+01	 8.45057e+00	-2.86205e-02	-1.67438e-01	-1.19404e-01	-3.40303e-01	-2.34781e-01	 4.20263e-02
        96	 1.07639e-01	 1.00000e+01	 1.54002e+01	 2.05300e+01	 4.00498e-01	 2.13067e+01	 1.94126e+01	 8.39205e+00	-3.24223e-02	-1.66719e-01	-1.24548e-01	-3.36502e-01	-2.35501e-01	 4.71702e-02
        97	 1.07378e-01	 1.00000e+01	 1.54453e+01	 2.06946e+01	 5.40987e-01	 2.16305e+01	 1.96502e+01	 8.32894e+00	-3.63702e-02	-1.66052e-01	-1.29519e-01	-3.32554e-01	-2.36167e-01	 5.21411e-02
        98	 1.07122e-01	 1.00000e+01	 1.54948e+01	 2.08587e+01	 6.85883e-01	 2.19500e+01	 1.98884e+01	 8.26142e+00	-4.04563e-02	-1.65438e-01	-1.34314e-01	-3.28468e-01	-2.36782e-01	 5.69363e-02
        99	 1.06871e-01	 1.00000e+01	 1.55487e+01	 2.10223e+01	 8.35002e-01	 2.22649e+01	 2.01269e+01	 8.18968e+00	-4.46726e-02	-1.64876e-01	-1.38931e-01	-3.24251e-01	-2.37344e-01	 6.15535e-02
       100	 1.06623e-01	 1.00000e+01	 1.56073e+01	 2.11856e+01	 9.88161e-01	 2.25753e+01	 2.03659e+01	 8.11390e+00	-4.90114e-02	-1.64365e-01	-1.43368e-01	-3.19913e-01	-2.37854e-01	 6.59905e-02
       101	 1.06379e-01	 1.00000e+01	 1.56706e+01	 2.13485e+01	 1.14517e+00	 2.28809e+01	 2.06052e+01	 8.03426e+00	-5.34647e-02	-1.63906e-01	-1.47623e-01	-3.15459e-01	-2.38313e-01	 7.02455e-02
       102	 1.06139e-01	 1.00000e+01	 1.57387e+01	 2.15111e+01	 1.30585e+00	 2.31817e+01	 2.08449e+01	 7.95097e+00	-5.80250e-02	-1.63498e-01	-1.51694e-01	-3.10899e-01	-2.38721e-01	 7.43169e-02
       103	 1.05903e-01	 1.00000e+01	 1.58117e+01	 2.16734e+01	 1.47000e+00	 2.34777e+01	 2.10847e+01	 7.86419e+00	-6.26845e-02	-1.63140e-01	-1.55581e-01	-3.06239e-01	-2.39079e-01	 7.82034e-02
       104	 1.05671e-01	 1.00000e+01	 1.58896e+01	 2.18356e+01	 1.63745e+00	 2.37687e+01	 2.13248e+01	 7.77412e+00	-6.74358e-02	-1.62832e-01	-1.59282e-01	-3.01488e-01	-2.39387e-01	 8.19039e-02
       105	 1.05442e-01	 1.00000e+01	 1.59725e+01	 2.19976e+01	 1.80799e+00	 2.40547e+01	 2.15650e+01	 7.68095e+00	-7.22714e-02	-1.62573e-01	-1.62795e-01	-2.96652e-01	-2.39646e-01	 8.54178e-02
       106	 1.05217e-01	 1.00000e+01	 1.60605e+01	 2.21595e+01	 1.98145e+00	 2.43356e+01	 2.18053e+01	 7.58487e+00	-7.71840e-02	-1.62363e-01	-1.66122e-01	-2.91740e-01	-2.39856e-01	 8.87443e-02
       107	 1.04995e-01	 1.00000e+01	 1.61537e+01	 2.23213e+01	 2.15764e+00	 2.46114e+01	 2.20457e+01	 7.48606e+00	-8.21664e-02	-1.62201e-01	-1.69261e-01	-2.86758e-01	-2.40019e-01	 9.18833e-02
